label,img
BORAGINACEAE,"[[[154 153 125]
  [164 163 135]
  [198 197 169]
  ...
  [242 225 218]
  [223 209 198]
  [192 179 163]]

 [[135 134 106]
  [171 170 142]
  [213 212 184]
  ...
  [242 224 220]
  [229 215 204]
  [197 184 168]]

 [[169 168 140]
  [189 188 160]
  [179 178 150]
  ...
  [242 224 220]
  [234 220 211]
  [203 189 176]]

 ...

 [[134 124 135]
  [154 144 155]
  [153 143 154]
  ...
  [ 51  50  55]
  [ 58  57  62]
  [ 61  60  65]]

 [[135 125 134]
  [161 151 160]
  [138 128 137]
  ...
  [155 154 160]
  [ 70  69  75]
  [ 72  71  77]]

 [[136 126 135]
  [170 160 169]
  [120 110 119]
  ...
  [254 253 255]
  [157 156 162]
  [158 157 163]]]"
BORAGINACEAE,"[[[147 182 100]
  [156 191 109]
  [131 166  82]
  ...
  [ 99 125  54]
  [102 124  59]
  [105 127  62]]

 [[126 161  81]
  [148 183 101]
  [142 177  95]
  ...
  [153 179 106]
  [130 153  81]
  [114 137  67]]

 [[123 157  80]
  [142 177  97]
  [141 176  96]
  ...
  [161 190 108]
  [136 163  82]
  [120 147  66]]

 ...

 [[ 26  60  27]
  [ 23  57  24]
  [ 19  53  20]
  ...
  [ 74 101  48]
  [ 72 102  40]
  [ 72 104  37]]

 [[ 27  63  27]
  [ 24  60  24]
  [ 23  59  23]
  ...
  [ 65  90  35]
  [ 64  93  29]
  [ 45  76   6]]

 [[ 33  71  34]
  [ 32  70  33]
  [ 34  70  34]
  ...
  [ 68  93  38]
  [ 77 103  38]
  [ 45  75   3]]]"
BORAGINACEAE,"[[[122 191 186]
  [122 191 186]
  [120 191 185]
  ...
  [240 255 249]
  [241 255 252]
  [238 255 249]]

 [[129 186 179]
  [126 183 176]
  [131 191 183]
  ...
  [213 242 238]
  [216 242 239]
  [222 251 249]]

 [[141 174 163]
  [130 163 152]
  [143 179 167]
  ...
  [133 182 186]
  [126 173 179]
  [136 185 190]]

 ...

 [[255 250 255]
  [255 252 255]
  [250 255 255]
  ...
  [246 245 243]
  [252 252 252]
  [255 255 255]]

 [[255 250 255]
  [253 252 255]
  [246 255 255]
  ...
  [255 255 253]
  [252 255 255]
  [240 246 244]]

 [[255 250 255]
  [252 253 255]
  [246 255 255]
  ...
  [249 249 247]
  [249 253 252]
  [249 255 255]]]"
CARYOPHYLLACEAE,"[[[163 117  93]
  [164 118  94]
  [165 119  95]
  ...
  [178 131 105]
  [178 131 105]
  [178 131 105]]

 [[164 118  94]
  [164 118  94]
  [166 120  96]
  ...
  [179 132 106]
  [179 132 106]
  [179 132 106]]

 [[165 119  95]
  [165 119  95]
  [167 121  97]
  ...
  [180 133 107]
  [180 133 107]
  [180 133 107]]

 ...

 [[192 139 108]
  [193 140 109]
  [193 140 109]
  ...
  [216 170 137]
  [216 170 137]
  [216 170 137]]

 [[191 138 107]
  [191 138 107]
  [192 139 108]
  ...
  [214 168 135]
  [214 168 135]
  [214 168 135]]

 [[190 137 106]
  [190 137 106]
  [191 138 107]
  ...
  [213 167 133]
  [213 167 134]
  [213 167 134]]]"
BORAGINACEAE,"[[[173 147 134]
  [168 142 129]
  [163 137 124]
  ...
  [175 185 148]
  [187 200 157]
  [188 201 157]]

 [[168 142 129]
  [168 142 129]
  [167 141 128]
  ...
  [187 197 160]
  [184 197 154]
  [176 189 145]]

 [[159 136 122]
  [164 141 127]
  [168 145 131]
  ...
  [195 206 166]
  [182 193 150]
  [167 179 133]]

 ...

 [[114  87  66]
  [114  87  66]
  [108  81  60]
  ...
  [128  93  71]
  [130  95  73]
  [131  96  74]]

 [[117  90  69]
  [108  81  60]
  [ 99  72  51]
  ...
  [126  91  69]
  [129  93  71]
  [130  94  72]]

 [[117  90  69]
  [103  76  55]
  [ 94  67  46]
  ...
  [125  90  68]
  [128  92  70]
  [129  93  71]]]"
CARYOPHYLLACEAE,"[[[196 184 158]
  [199 187 161]
  [204 192 166]
  ...
  [199 183 160]
  [206 190 165]
  [210 194 169]]

 [[192 180 154]
  [195 183 157]
  [200 188 162]
  ...
  [202 186 163]
  [208 192 167]
  [211 195 170]]

 [[188 176 150]
  [191 179 153]
  [195 183 157]
  ...
  [207 191 166]
  [212 196 171]
  [213 197 172]]

 ...

 [[109  85  59]
  [120  96  70]
  [134 110  84]
  ...
  [135 118 102]
  [136 119 103]
  [136 119 103]]

 [[115  94  67]
  [129 108  81]
  [144 123  96]
  ...
  [134 117 101]
  [136 117 102]
  [136 117 102]]

 [[122 101  74]
  [137 116  89]
  [151 130 103]
  ...
  [130 113  97]
  [133 114  99]
  [133 114  99]]]"
CARYOPHYLLACEAE,"[[[ 92  85  41]
  [ 93  86  42]
  [ 94  87  43]
  ...
  [ 69  51  51]
  [ 70  52  52]
  [ 71  53  53]]

 [[ 92  85  41]
  [ 93  86  42]
  [ 93  86  42]
  ...
  [ 70  52  52]
  [ 71  53  53]
  [ 72  54  54]]

 [[ 92  85  43]
  [ 92  85  43]
  [ 93  86  44]
  ...
  [ 72  54  54]
  [ 73  55  55]
  [ 74  56  56]]

 ...

 [[131 106  84]
  [132 107  85]
  [134 109  87]
  ...
  [117  93  81]
  [117  93  81]
  [117  93  81]]

 [[133 108  86]
  [134 109  87]
  [136 111  89]
  ...
  [120  93  82]
  [119  92  81]
  [120  93  82]]

 [[134 109  87]
  [135 110  88]
  [137 112  90]
  ...
  [120  93  82]
  [120  93  82]
  [120  93  82]]]"
CARYOPHYLLACEAE,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
BORAGINACEAE,"[[[53 63 26]
  [51 61 24]
  [48 58 23]
  ...
  [41 53  7]
  [37 48  5]
  [33 44  1]]

 [[61 71 34]
  [59 69 32]
  [55 65 28]
  ...
  [39 51  5]
  [36 47  4]
  [32 43  0]]

 [[69 80 40]
  [67 78 38]
  [64 75 35]
  ...
  [37 48  5]
  [34 45  2]
  [30 41  0]]

 ...

 [[77 94 52]
  [77 96 51]
  [70 89 44]
  ...
  [54 66 20]
  [58 70 24]
  [61 73 27]]

 [[76 94 52]
  [78 97 52]
  [71 90 45]
  ...
  [48 60 14]
  [46 58 10]
  [44 56  8]]

 [[75 93 51]
  [78 97 52]
  [71 93 47]
  ...
  [38 50  4]
  [44 56  8]
  [47 59 11]]]"
CARYOPHYLLACEAE,"[[[ 48  86  13]
  [ 47  85  12]
  [ 46  84  11]
  ...
  [ 62  98  26]
  [ 77 111  37]
  [118 152  78]]

 [[ 41  79   6]
  [ 45  83  10]
  [ 50  88  15]
  ...
  [ 67 103  31]
  [ 87 121  47]
  [118 152  78]]

 [[ 57  94  24]
  [ 54  91  21]
  [ 50  88  15]
  ...
  [ 74 110  38]
  [102 136  62]
  [116 150  74]]

 ...

 [[ 68  65  94]
  [ 68  65  94]
  [ 68  65  94]
  ...
  [104 106  43]
  [105 105  43]
  [105 105  43]]

 [[ 68  65  94]
  [ 68  65  94]
  [ 68  65  94]
  ...
  [104 105  45]
  [104 105  45]
  [104 105  45]]

 [[ 68  65  94]
  [ 68  65  94]
  [ 68  65  94]
  ...
  [105 106  46]
  [104 105  47]
  [104 105  47]]]"
BORAGINACEAE,"[[[  5  17   0]
  [ 21  37   0]
  [ 29  53  19]
  ...
  [ 38  75   6]
  [ 48  85  16]
  [ 55  92  23]]

 [[ 32  45   2]
  [ 22  38   0]
  [ 41  65  29]
  ...
  [ 43  80  11]
  [ 51  88  19]
  [ 57  94  25]]

 [[ 84 100  53]
  [ 26  45   0]
  [ 36  61  21]
  ...
  [ 48  85  16]
  [ 55  90  22]
  [ 59  94  26]]

 ...

 [[ 32  57  15]
  [ 34  61  18]
  [ 37  64  23]
  ...
  [ 80  85  45]
  [ 65  64  33]
  [ 51  50  19]]

 [[ 71  99  50]
  [ 38  67  19]
  [ 18  47   1]
  ...
  [ 73  77  40]
  [ 49  50  16]
  [ 56  57  23]]

 [[ 75 105  53]
  [ 43  73  21]
  [ 24  53   5]
  ...
  [ 72  78  40]
  [ 47  51  16]
  [ 54  58  23]]]"
BORAGINACEAE,"[[[ 30  66  22]
  [ 30  66  22]
  [ 30  66  22]
  ...
  [107  94  88]
  [130 117 109]
  [142 129 121]]

 [[ 30  66  22]
  [ 30  66  22]
  [ 30  66  22]
  ...
  [109  96  90]
  [132 119 111]
  [142 129 121]]

 [[ 31  64  21]
  [ 31  64  21]
  [ 31  64  19]
  ...
  [112  99  93]
  [136 123 115]
  [144 131 123]]

 ...

 [[ 88 112  14]
  [ 87 111  13]
  [ 84 108  10]
  ...
  [ 15  34   6]
  [ 15  34   6]
  [ 15  34   6]]

 [[ 88 112  14]
  [ 87 111  13]
  [ 84 108  10]
  ...
  [ 15  34   4]
  [ 15  34   4]
  [ 15  34   4]]

 [[ 88 112  14]
  [ 87 111  13]
  [ 84 108  10]
  ...
  [ 15  34   4]
  [ 15  34   4]
  [ 15  34   4]]]"
CARYOPHYLLACEAE,"[[[ 69  96  63]
  [ 69  96  63]
  [ 69  96  63]
  ...
  [ 16  21  15]
  [ 14  19  13]
  [ 14  19  13]]

 [[ 71  96  66]
  [ 70  97  64]
  [ 72  97  67]
  ...
  [ 14  19  13]
  [ 14  19  13]
  [ 13  20  13]]

 [[ 72  95  67]
  [ 71  96  66]
  [ 73  96  68]
  ...
  [ 12  19  12]
  [ 13  20  13]
  [ 11  21  13]]

 ...

 [[ 98 109 103]
  [ 94 105  97]
  [ 87  98  92]
  ...
  [ 62  88  61]
  [ 43  67  41]
  [ 42  68  39]]

 [[ 99 112 103]
  [ 96 109  99]
  [ 92 105  96]
  ...
  [ 56  82  57]
  [ 44  70  45]
  [ 44  70  43]]

 [[ 95 111 100]
  [ 94 110  97]
  [ 93 109  98]
  ...
  [ 52  80  57]
  [ 45  73  50]
  [ 45  73  48]]]"
BORAGINACEAE,"[[[204 212 163]
  [209 217 166]
  [213 220 166]
  ...
  [136 150 117]
  [128 141 111]
  [123 136 106]]

 [[204 212 163]
  [209 217 166]
  [213 220 166]
  ...
  [136 150 117]
  [128 141 111]
  [123 136 106]]

 [[204 212 163]
  [209 217 166]
  [213 220 166]
  ...
  [136 150 117]
  [128 141 111]
  [123 136 106]]

 ...

 [[  7   7   9]
  [  7   7   9]
  [  8   8  10]
  ...
  [ 35  82  48]
  [ 28  73  40]
  [ 45  90  57]]

 [[  7   7   9]
  [  7   7   9]
  [  8   8  10]
  ...
  [ 35  82  48]
  [ 28  73  40]
  [ 45  90  57]]

 [[  7   7   9]
  [  7   7   9]
  [  8   8  10]
  ...
  [ 36  83  49]
  [ 28  73  40]
  [ 45  90  57]]]"
CARYOPHYLLACEAE,"[[[83 76 22]
  [82 75 21]
  [83 73 24]
  ...
  [73 43 32]
  [72 42 31]
  [72 42 31]]

 [[81 74 20]
  [80 73 19]
  [81 71 20]
  ...
  [74 44 33]
  [73 43 32]
  [72 42 31]]

 [[78 71 17]
  [78 71 17]
  [77 70 18]
  ...
  [75 45 34]
  [74 44 33]
  [73 43 32]]

 ...

 [[57 42  9]
  [54 39  6]
  [50 35  6]
  ...
  [62 40 27]
  [63 41 28]
  [64 42 29]]

 [[56 41  8]
  [53 38  5]
  [49 34  5]
  ...
  [64 42 29]
  [65 43 30]
  [66 44 31]]

 [[55 40  7]
  [53 38  5]
  [49 34  5]
  ...
  [67 45 32]
  [68 46 33]
  [68 46 33]]]"
CARYOPHYLLACEAE,"[[[49 63 27]
  [52 66 30]
  [54 68 33]
  ...
  [32 39 23]
  [16 22  8]
  [16 22  8]]

 [[48 62 26]
  [50 64 28]
  [53 67 32]
  ...
  [17 24  8]
  [22 28 14]
  [22 28 14]]

 [[48 62 27]
  [50 64 29]
  [52 66 31]
  ...
  [20 29 12]
  [22 30 15]
  [22 30 15]]

 ...

 [[17 36  8]
  [17 36  8]
  [18 37  7]
  ...
  [48 67 48]
  [47 66 47]
  [45 67 46]]

 [[26 42 13]
  [25 41 12]
  [23 39 10]
  ...
  [43 60 41]
  [44 61 42]
  [42 61 39]]

 [[26 42 13]
  [25 41 12]
  [23 39 10]
  ...
  [40 57 38]
  [39 57 35]
  [37 55 33]]]"
CARYOPHYLLACEAE,"[[[235 234 229]
  [238 237 232]
  [241 240 236]
  ...
  [243 235 212]
  [239 231 208]
  [232 224 201]]

 [[243 242 237]
  [240 239 234]
  [239 238 233]
  ...
  [234 226 203]
  [241 233 210]
  [246 238 215]]

 [[250 250 242]
  [244 244 236]
  [238 238 230]
  ...
  [239 232 206]
  [247 240 214]
  [253 246 220]]

 ...

 [[245 233 211]
  [237 225 203]
  [231 219 195]
  ...
  [248 248 212]
  [251 251 217]
  [252 252 218]]

 [[240 228 206]
  [238 226 204]
  [241 229 205]
  ...
  [244 244 206]
  [247 247 211]
  [253 253 217]]

 [[236 224 202]
  [248 236 214]
  [255 248 224]
  ...
  [243 243 205]
  [245 245 209]
  [252 252 216]]]"
CARYOPHYLLACEAE,"[[[123  94  60]
  [123  94  60]
  [123  94  64]
  ...
  [251 252 255]
  [251 252 255]
  [251 252 255]]

 [[123  94  60]
  [124  95  63]
  [124  95  65]
  ...
  [251 252 255]
  [251 252 255]
  [251 252 255]]

 [[124  95  63]
  [125  96  64]
  [125  96  66]
  ...
  [251 252 255]
  [251 252 255]
  [251 252 255]]

 ...

 [[205 165 116]
  [197 157 108]
  [190 150 101]
  ...
  [218 196 175]
  [221 199 178]
  [222 200 179]]

 [[189 149  98]
  [165 125  74]
  [150 110  59]
  ...
  [217 195 174]
  [219 197 176]
  [220 198 177]]

 [[187 147  96]
  [163 123  72]
  [147 107  56]
  ...
  [217 195 174]
  [219 197 176]
  [220 198 177]]]"
BORAGINACEAE,"[[[ 88 103  64]
  [118 130  92]
  [126 136  99]
  ...
  [109  98  92]
  [ 75  65  55]
  [ 83  73  63]]

 [[ 91 106  67]
  [106 118  78]
  [107 117  80]
  ...
  [114 105  96]
  [ 96  88  77]
  [ 77  67  57]]

 [[ 94 109  68]
  [ 93 106  63]
  [ 88  99  59]
  ...
  [108 101  91]
  [105  98  88]
  [ 72  63  54]]

 ...

 [[ 87 112  80]
  [ 96 121  89]
  [122 145 116]
  ...
  [ 73  90  45]
  [ 73  90  45]
  [ 73  90  46]]

 [[ 92 117  85]
  [ 99 124  92]
  [111 134 105]
  ...
  [ 65  85  36]
  [ 63  85  36]
  [ 65  84  38]]

 [[ 97 124  91]
  [105 130  98]
  [105 128  99]
  ...
  [ 71  91  40]
  [ 68  92  40]
  [ 69  91  42]]]"
BORAGINACEAE,"[[[142 128 101]
  [141 127 100]
  [139 125  99]
  ...
  [117  88  56]
  [154 119  81]
  [135  98  54]]

 [[145 131 104]
  [146 132 105]
  [147 133 107]
  ...
  [118  89  57]
  [152 119  78]
  [135  98  53]]

 [[129 115  89]
  [132 118  92]
  [136 122  96]
  ...
  [122  93  59]
  [150 117  74]
  [135  99  51]]

 ...

 [[ 45  44  60]
  [ 52  51  67]
  [ 45  44  62]
  ...
  [ 47  52  71]
  [ 47  52  71]
  [ 46  53  71]]

 [[ 45  44  60]
  [ 52  51  67]
  [ 45  44  62]
  ...
  [ 47  52  72]
  [ 47  52  72]
  [ 47  52  72]]

 [[ 45  44  60]
  [ 52  51  67]
  [ 45  44  62]
  ...
  [ 49  51  74]
  [ 47  52  74]
  [ 47  52  74]]]"
CARYOPHYLLACEAE,"[[[135 127 116]
  [138 130 119]
  [142 133 124]
  ...
  [149 149 149]
  [130 130 130]
  [113 113 113]]

 [[121 113 102]
  [127 119 108]
  [136 127 118]
  ...
  [ 87  87  87]
  [125 125 125]
  [147 147 147]]

 [[ 99  89  77]
  [108  98  86]
  [121 111 101]
  ...
  [ 78  78  80]
  [118 119 121]
  [145 146 148]]

 ...

 [[101  95  81]
  [ 78  72  58]
  [ 54  50  38]
  ...
  [149 144 140]
  [156 151 147]
  [159 154 150]]

 [[ 71  65  51]
  [ 74  68  54]
  [ 74  68  56]
  ...
  [149 144 140]
  [157 152 148]
  [163 158 154]]

 [[ 48  42  28]
  [ 72  66  52]
  [ 89  83  71]
  ...
  [151 146 142]
  [151 146 142]
  [153 148 144]]]"
BORAGINACEAE,"[[[174 144 110]
  [138 108  74]
  [164 134 100]
  ...
  [146 119  89]
  [166 141 110]
  [177 152 121]]

 [[158 125  92]
  [145 115  81]
  [144 111  78]
  ...
  [182 156 123]
  [145 120  89]
  [149 124  93]]

 [[162 128  93]
  [155 122  87]
  [112  78  43]
  ...
  [155 129  96]
  [135 109  76]
  [198 172 139]]

 ...

 [[128 102  69]
  [110  84  51]
  [141 114  85]
  ...
  [124  93  64]
  [134 105  75]
  [ 85  55  27]]

 [[ 96  70  37]
  [108  82  49]
  [140 113  83]
  ...
  [145 115  87]
  [191 164 135]
  [157 127 101]]

 [[ 93  67  34]
  [182 156 123]
  [173 146 116]
  ...
  [ 77  50  23]
  [137 111  84]
  [ 89  61  37]]]"
CARYOPHYLLACEAE,"[[[134 117  91]
  [134 117  91]
  [133 116  88]
  ...
  [174 153 148]
  [174 155 149]
  [175 156 150]]

 [[135 118  92]
  [135 118  92]
  [133 116  88]
  ...
  [172 152 145]
  [170 151 145]
  [169 150 143]]

 [[138 121  95]
  [137 120  94]
  [133 116  88]
  ...
  [170 150 141]
  [168 149 142]
  [167 149 139]]

 ...

 [[110  90  83]
  [107  87  80]
  [105  85  78]
  ...
  [ 66  59  67]
  [ 71  61  70]
  [ 74  64  73]]

 [[105  85  78]
  [103  83  76]
  [103  82  77]
  ...
  [ 67  57  66]
  [ 68  58  67]
  [ 71  61  70]]

 [[ 99  80  74]
  [ 98  79  73]
  [ 99  80  76]
  ...
  [ 70  59  67]
  [ 71  60  68]
  [ 72  61  69]]]"
CARYOPHYLLACEAE,"[[[246 255 252]
  [246 255 252]
  [248 252 251]
  ...
  [245 249 252]
  [245 249 252]
  [245 249 252]]

 [[244 253 250]
  [244 253 250]
  [246 252 250]
  ...
  [246 250 253]
  [246 250 253]
  [246 250 253]]

 [[243 252 251]
  [244 253 252]
  [246 252 252]
  ...
  [250 251 253]
  [250 251 253]
  [250 251 253]]

 ...

 [[171 173 162]
  [171 173 162]
  [171 173 162]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[165 167 156]
  [165 167 156]
  [165 167 156]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[163 165 154]
  [163 165 154]
  [163 165 154]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]"
CARYOPHYLLACEAE,"[[[ 83  69  60]
  [ 85  71  62]
  [ 78  66  54]
  ...
  [153 151 126]
  [160 158 133]
  [166 164 139]]

 [[ 83  69  60]
  [ 85  71  62]
  [ 78  66  54]
  ...
  [153 151 126]
  [160 158 133]
  [166 164 139]]

 [[ 83  69  60]
  [ 85  71  62]
  [ 79  67  55]
  ...
  [153 151 126]
  [161 159 134]
  [166 164 139]]

 ...

 [[151 138 130]
  [196 183 175]
  [216 203 194]
  ...
  [ 44  42  29]
  [ 45  38  32]
  [ 50  42  40]]

 [[154 141 133]
  [197 184 176]
  [216 203 194]
  ...
  [ 44  42  29]
  [ 45  38  32]
  [ 50  42  40]]

 [[156 143 135]
  [198 185 177]
  [216 203 194]
  ...
  [ 44  42  29]
  [ 45  38  32]
  [ 50  42  40]]]"
CARYOPHYLLACEAE,"[[[ 48  77  29]
  [ 49  78  30]
  [ 50  79  33]
  ...
  [ 14  20   8]
  [ 20  26  14]
  [ 18  24  12]]

 [[ 46  76  26]
  [ 46  76  26]
  [ 47  76  28]
  ...
  [ 19  25  13]
  [ 19  25  13]
  [ 18  24  12]]

 [[ 43  73  19]
  [ 44  74  20]
  [ 45  75  23]
  ...
  [ 20  26  12]
  [ 24  30  16]
  [ 36  42  28]]

 ...

 [[ 69  67  91]
  [ 67  65  89]
  [ 65  63  87]
  ...
  [ 86 115   0]
  [ 82 112   0]
  [ 79 109   0]]

 [[ 65  63  87]
  [ 64  62  86]
  [ 63  61  85]
  ...
  [ 91 120   2]
  [ 88 117   1]
  [ 85 114   0]]

 [[ 62  60  84]
  [ 61  59  83]
  [ 61  59  83]
  ...
  [ 96 125   6]
  [ 92 121   3]
  [ 89 118   0]]]"
BORAGINACEAE,"[[[143 116 107]
  [143 116 107]
  [140 116 106]
  ...
  [ 86  64  51]
  [ 83  65  51]
  [ 83  65  51]]

 [[143 116 107]
  [142 115 106]
  [139 115 105]
  ...
  [ 88  66  53]
  [ 85  67  53]
  [ 85  67  53]]

 [[142 118 108]
  [140 116 106]
  [136 112 102]
  ...
  [ 93  71  58]
  [ 90  72  58]
  [ 90  72  58]]

 ...

 [[102  86  71]
  [103  87  72]
  [104  88  73]
  ...
  [122 104  94]
  [122 103  96]
  [122 103  96]]

 [[108  92  77]
  [108  92  77]
  [107  91  76]
  ...
  [121 103  93]
  [121 102  95]
  [121 102  95]]

 [[110  94  79]
  [109  93  78]
  [109  93  78]
  ...
  [119 101  91]
  [119 100  93]
  [118  99  92]]]"
BORAGINACEAE,"[[[ 99 137  78]
  [ 97 135  76]
  [ 98 131  74]
  ...
  [141 190 168]
  [120 169 147]
  [107 156 134]]

 [[ 98 136  77]
  [ 95 133  74]
  [ 95 128  71]
  ...
  [ 80 130 105]
  [ 81 131 106]
  [ 86 136 111]]

 [[107 145  84]
  [101 139  78]
  [ 95 129  69]
  ...
  [ 96 150 118]
  [ 96 150 118]
  [ 91 145 113]]

 ...

 [[118 118 116]
  [ 84  86  83]
  [ 58  60  55]
  ...
  [  6   6   8]
  [  4   6   5]
  [  3   5   2]]

 [[ 56  55  53]
  [ 53  53  51]
  [ 51  53  48]
  ...
  [  6   6   8]
  [  6   8   7]
  [  7   9   8]]

 [[ 42  41  39]
  [ 47  47  45]
  [ 47  48  43]
  ...
  [  5   5   7]
  [  7   8  10]
  [ 10  12  11]]]"
CARYOPHYLLACEAE,"[[[115 138  96]
  [ 96 117  76]
  [122 140  98]
  ...
  [113 133 105]
  [139 161 112]
  [139 163 101]]

 [[113 136  94]
  [ 87 108  67]
  [100 118  76]
  ...
  [132 151 123]
  [138 158 109]
  [138 160  98]]

 [[102 125  81]
  [122 143 100]
  [132 150 108]
  ...
  [146 162 135]
  [122 140  92]
  [123 141  83]]

 ...

 [[ 10  25   2]
  [100 116  89]
  [116 131 100]
  ...
  [102 128  81]
  [104 131  90]
  [107 135  97]]

 [[ 60  80  53]
  [ 67  86  58]
  [110 125  94]
  ...
  [104 127  81]
  [115 143 105]
  [117 147 113]]

 [[ 34  54  27]
  [ 78  97  69]
  [119 134 103]
  ...
  [ 99 122  76]
  [ 45  73  35]
  [ 47  77  43]]]"
BORAGINACEAE,"[[[162 204 166]
  [162 204 166]
  [163 205 167]
  ...
  [ 54  62  64]
  [ 54  62  64]
  [ 54  62  64]]

 [[164 206 168]
  [164 206 168]
  [164 206 168]
  ...
  [ 54  62  64]
  [ 55  63  65]
  [ 55  63  65]]

 [[167 209 169]
  [166 208 168]
  [165 207 169]
  ...
  [ 55  63  65]
  [ 55  63  65]
  [ 55  63  65]]

 ...

 [[ 59  98  17]
  [ 58  97  16]
  [ 57  96  13]
  ...
  [ 78  78  80]
  [ 79  77  80]
  [ 83  81  84]]

 [[ 58  96   9]
  [ 58  97   8]
  [ 58  97   8]
  ...
  [ 79  79  79]
  [ 78  78  78]
  [ 80  80  80]]

 [[ 59  98   7]
  [ 59  98   7]
  [ 60  99   6]
  ...
  [ 78  80  79]
  [ 77  77  77]
  [ 79  79  79]]]"
BORAGINACEAE,"[[[48 38 28]
  [47 37 27]
  [45 35 25]
  ...
  [79 70 65]
  [80 71 66]
  [64 55 50]]

 [[45 35 25]
  [45 35 25]
  [44 34 24]
  ...
  [79 70 65]
  [80 71 66]
  [63 54 49]]

 [[43 33 23]
  [44 34 24]
  [44 34 24]
  ...
  [80 71 66]
  [80 71 66]
  [63 54 49]]

 ...

 [[ 2  2  2]
  [ 0  0  0]
  [ 1  1  1]
  ...
  [ 0  0  2]
  [ 0  0  2]
  [ 1  1  3]]

 [[ 2  2  2]
  [ 0  0  0]
  [ 1  1  1]
  ...
  [ 0  0  4]
  [ 0  0  4]
  [ 1  0  5]]

 [[ 2  2  2]
  [ 0  0  0]
  [ 1  1  1]
  ...
  [ 0  0  4]
  [ 0  0  4]
  [ 1  0  5]]]"
CARYOPHYLLACEAE,"[[[ 69  96  63]
  [ 69  96  63]
  [ 69  96  63]
  ...
  [ 16  21  15]
  [ 14  19  13]
  [ 14  19  13]]

 [[ 71  96  66]
  [ 70  97  64]
  [ 72  97  67]
  ...
  [ 14  19  13]
  [ 14  19  13]
  [ 13  20  13]]

 [[ 72  95  67]
  [ 71  96  66]
  [ 73  96  68]
  ...
  [ 12  19  12]
  [ 13  20  13]
  [ 11  21  13]]

 ...

 [[ 98 109 103]
  [ 94 105  97]
  [ 87  98  92]
  ...
  [ 62  88  61]
  [ 43  67  41]
  [ 42  68  39]]

 [[ 99 112 103]
  [ 96 109  99]
  [ 92 105  96]
  ...
  [ 56  82  57]
  [ 44  70  45]
  [ 44  70  43]]

 [[ 95 111 100]
  [ 94 110  97]
  [ 93 109  98]
  ...
  [ 52  80  57]
  [ 45  73  50]
  [ 45  73  48]]]"
CARYOPHYLLACEAE,"[[[116 160 127]
  [ 73 119  83]
  [ 51  97  61]
  ...
  [ 28  58  24]
  [ 32  59  26]
  [ 34  61  28]]

 [[114 158 125]
  [ 78 123  90]
  [ 52  99  63]
  ...
  [ 31  61  25]
  [ 33  60  27]
  [ 33  60  25]]

 [[108 153 120]
  [ 85 130  97]
  [ 56 103  67]
  ...
  [ 18  48  10]
  [ 16  46  10]
  [ 15  45   7]]

 ...

 [[  9  57   9]
  [  5  53   5]
  [  1  49   1]
  ...
  [ 58  92  57]
  [ 19  48  17]
  [  0  16   0]]

 [[  2  50   0]
  [  3  51   1]
  [  7  53   4]
  ...
  [ 61  97  61]
  [ 26  57  25]
  [  0  24   0]]

 [[ 25  73  21]
  [ 27  75  23]
  [ 33  80  28]
  ...
  [ 63  99  61]
  [ 31  62  30]
  [  1  30   0]]]"
CARYOPHYLLACEAE,"[[[140 126  51]
  [140 126  51]
  [140 126  53]
  ...
  [ 44  67   0]
  [ 60  81  14]
  [ 83 104  39]]

 [[143 127  52]
  [141 127  52]
  [141 127  54]
  ...
  [ 49  72   2]
  [ 66  87  22]
  [ 84 104  41]]

 [[143 125  49]
  [143 127  50]
  [143 127  52]
  ...
  [ 58  81  13]
  [ 75  95  32]
  [ 84 104  43]]

 ...

 [[ 16 144 217]
  [ 34 165 237]
  [ 16 146 222]
  ...
  [ 69  80   2]
  [ 75  86  10]
  [ 78  89  13]]

 [[ 25 153 226]
  [ 22 153 225]
  [ 22 152 228]
  ...
  [ 69  78   0]
  [ 72  80   3]
  [ 74  82   5]]

 [[ 33 161 234]
  [  9 140 212]
  [ 32 162 238]
  ...
  [ 72  81   2]
  [ 69  76   0]
  [ 66  73   0]]]"
