label,img
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\arnebia_decumbens_plant\4d5bea7d57.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\heliotropium_aegyptiacum_plant\42fcdb39ac.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_14_7010.jpg
CARYOPHYLLACEAE,"C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\silene_villosa',_'_plant\8d17c92bdb.jpg"
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_5_7208.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_7_6742.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_0_1869.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\ogastemma_pusillum_plant\45a60ee971.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_0_4130.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_9_4018.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\herniaria_hirsuta_plant\332d0e506c.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_3_8690.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\silene_gallica_plant\4ac9c2e232.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_6_8273.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_8_750.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\silene_hochstetteri_plant\4819636c6d.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\minuartia_hybrida_plant\5394b9c280.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\herniaria_hirsuta_plant\fd4ea77ce0.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_1_6828.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\silene_arabica_plant\8f672447d1.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_8_2412.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_17_8901.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_19_4843.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_6_9796.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_14_4308.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dianthus_sinaicus_plant\fd2e04dce0.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\cordía_monoica_plant\93f5a775ce.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_4_820.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_19_5175.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\paronychia_arabica_plant\0aa98088ae.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\stellaria_media_plant\30e87539b3.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_17_5828.jpg
BORAGINACEAE,"C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\heliotropium_longiflorum',_'stenophyllum_plant\46895e5ba0.jpg"
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\brandella_erythraea_plant\8de892ef09.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_17_137.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\paronychia_sinaica_plant\5d7bf6c201.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_18_8009.jpg
CARYOPHYLLACEAE,"C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\sclerocephalus_arabicus',_'_plant\99d92e7d14.jpg"
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_16_7865.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_1_5972.jpg
BORAGINACEAE,"C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\heliotropium_longiflorum',_'stenophyllum_plant\17ce1ea59e.jpg"
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_10_8184.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\heliotropium_lasiocarpum_plant\e0f390909f.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\minuartia_picta_plant\519cd99051.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_9_6239.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_20_9915.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_14_3863.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_30_513.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_11_4966.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_18_4885.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\arnebia_desertorum_plant\9049812c39.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_7_8149.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\silene_macrosolen_plant\6321c05c8f.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_17_5763.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\polycarpaea_repens_plant\96dedda94e.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dianthus_sinaicus_plant\ccf064b5ea.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_31_4311.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\cometes_abyssinica_plant\8a0290f6be.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\anchusa_aegyptiaca_plant\41eefece8f.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_13_4242.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\cerastium_dichotomum_plant\4e6b53c3b9.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\heliotropiurn_bacciferum_plant\147a3bc15b.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\polycarpaea_robbairea_plant\1ca9f5af98.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_4_6683.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_28_2181.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_18_9616.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\heliotropiurn_bacciferum_plant\05b7df47eb.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_17_4478.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\gypsophila_capillaris_plant\f8759eadad.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_18_835.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_0_575.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\silene_arabica_plant\6321c05c8f.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_22_2440.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_15_6774.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_15_3496.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_15_5103.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_12_8313.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\asperugo_procumbens_plant\0a1449a809.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_7_408.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\spergularia_marina_plant\1eeeead988.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_6_1356.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_12_6282.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_7_2184.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\buglossoides_arvensis_plant\cd6361c7c4.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\spergularia_marina_plant\38cea7f3bb.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_14_7584.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_14_2128.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_17_7922.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\minuartia_hybrida_plant\e8160e8a47.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_3_955.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_14_793.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_5_3584.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_3_2725.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\polycarpaea_robbairea_plant\9cae14cb13.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_2_8762.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_11_5715.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\heliotropium_zeylanicum_plant\183f04fdb6.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_18_647.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_11_1474.jpg
CARYOPHYLLACEAE,"C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dianthus_strictus',_'sublaevis_plant\6d013e32c9.jpg"
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\heliotropiurn_bacciferum_plant\2fa1665ea7.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_23_1779.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_4_4030.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_7_8502.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_27_3477.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_26_4315.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\heliotropium_lasiocarpum_plant\ccdedf7dc4.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_30_1631.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\silene_schweinfurthii_plant\4fa9c6c15a.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dianthus_sinaicus_plant\33d49ced50.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\cordía_sinensis_plant\11a13793b7.jpg
CARYOPHYLLACEAE,"C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\sclerocephalus_arabicus',_'_plant\f640323d73.jpg"
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\loeflingia_hispanica_plant\cd0cfebe8a.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\minuartia_filifolia_plant\ecd4aa344d.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_3_1058.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_7_7398.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\gastrocotyle_hispida_plant\f969fccffe.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_13_5340.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_5_1172.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\heliotropium_curassavicum_plant\754e674036.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\arnebia_tinctoria_plant\becec7242d.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_4_4301.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_8_3463.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_13_3336.jpg
BORAGINACEAE,"C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\anchusa_milleri',_'_plant\7d3ad6feb4.jpg"
CARYOPHYLLACEAE,"C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\silene_villosa',_'_plant\be2b0b3c8e.jpg"
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\cordía_monoica_plant\c8be096473.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_10_9934.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_32_2631.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\paronychia_sinaica_plant\c5b2afbf88.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_11_7229.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_4_7585.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_17_7605.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_3_3508.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\silene_gallica_plant\f7f49399bc.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_32_647.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_5_4589.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_1_8488.jpg
BORAGINACEAE,"C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\trichodesma_africanum',_'heterotrichum_plant\edfb26ebcf.jpg"
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_28_5794.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\cometes_abyssinica_plant\37f2b70f4f.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_5_7203.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\cerastium_dichotomum_plant\a1649c2693.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_19_4919.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_14_7350.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\buglossoides_tenuflora_plant\e3623ed0fc.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_34_151.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_6_6752.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_10_7527.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\paronychia_arabica_plant\a287eb9c70.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_26_1809.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_11_3123.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\spergula_fallax_plant\36d8cb64b9.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\asperugo_procumbens_plant\583b8bca33.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_16_8532.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_8_7391.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_12_7093.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\polycarpaea_repens_plant\d3ba2d86d5.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_20_5615.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\spergula_fallax_plant\f1cf80422d.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_8_9413.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\heliotropium_digynum_plant\78e7289bbf.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\silene_vulgaris_plant\0f13701b8e.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\cometes_abyssinica_plant\ce21d70d4b.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\minuartia_picta_plant\0c492bc7ec.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\minuartia_hybrida_plant\60907f1ad2.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_13_8224.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\minuartia_filifolia_plant\4d997184aa.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\pteranthus_dichotomus_plant\811a505e69.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\ogastemma_pusillum_plant\e8e7c19093.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_10_4054.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_6_7098.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_7_8612.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_4_3702.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_12_2276.jpg
BORAGINACEAE,"C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\heliotropium_longiflorum',_'stenophyllum_plant\9d2043ed32.jpg"
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_17_4051.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\ogastemma_pusillum_plant\9fdd487105.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\gypsophila_capillaris_plant\86bd8f3224.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_7_169.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_10_7513.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\buglossoides_arvensis_plant\41741aa0c1.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\asperugo_procumbens_plant\cc39da2102.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\brandella_erythraea_plant\8632a5a7ce.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\ogastemma_pusillum_plant\c189de2424.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_4_9273.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\cordía_monoica_plant\59759d7617.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_24_8738.jpg
CARYOPHYLLACEAE,"C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\arenaria_foliacea',_'_plant\7f67d5a8df - Copy.jpg"
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_3_1306.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\minuartia_picta_plant\deb14d23c4.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_16_1512.jpg
CARYOPHYLLACEAE,"C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\arenaria_serpyllfolia',_'_plant\5819a73a6c.jpg"
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_6_6148.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_18_993.jpg
BORAGINACEAE,"C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\heliotropium_longiflorum',_'stenophyllum_plant\3fe3b9771c.jpg"
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\brandella_erythraea_plant\0f7a9e3d4c.jpg
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\heliotropium_lasiocarpum_plant\ad8aa6475d.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_14_2010.jpg
BORAGINACEAE,"C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\trichodesma_ehrenbergii',_'_plant\613210e84f.jpg"
BORAGINACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\BORAGINACEAE\dr_6_4915.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\polycarpon_tetraphyllum_plant\af6a6138ff.jpg
CARYOPHYLLACEAE,C:\Users\un_cs\Documents\capStoneProject\data\images\CARYOPHYLLACEAE\dr_35_7836.jpg
